jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Planning and Revenue Growth Management","Coca-Cola Beverages Florida, LLC","Tampa","FL","US","Tampa, FL","Coca-Cola Beverages Florida, LLC","Thu, 24 Dec 2015 07:07:57 GMT","Retail Planning and Revenue Growth Management. The Retail Planning and Revenue Growth Management Lead provides thought leadership for the Retail Customer &amp;...","http://www.indeed.com/viewjob?jk=fe6fbf131d17b62b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","fe6fbf131d17b62b","false","false","false","Tampa, FL","4 days ago","false"
"Retail Store Associate- Tampa 0237 2016","adidas Group","Tampa","FL","US","Tampa, FL","adidas Group","Sat, 26 Dec 2015 08:05:45 GMT","Three to six month’s experience working in a sports/fashion customer &amp; commercial focused retail environment....","http://www.indeed.com/viewjob?jk=ad2e91f2c086ed5b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","ad2e91f2c086ed5b","false","false","false","Tampa, FL","2 days ago","false"
"Retail sales associate","T-Mobile","Tampa","FL","US","Tampa, FL","T-Mobile","Sun, 20 Dec 2015 08:24:00 GMT","Retail Sales Associate. Customers pay a visit to your retail store location—some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=199087219208076e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","199087219208076e","false","false","false","Tampa, FL","8 days ago","false"
"Retail Associate – Outlet of West Tampa","HSN","Tampa","FL","US","Tampa, FL","HSN","Tue, 22 Dec 2015 14:46:57 GMT","Select retail personnel may be requested to obtain a forklift license. HSN’s unique blend of Retail, Television and eCommerce create a one-of-a-kind working...","http://www.indeed.com/viewjob?jk=09dcddc1ee2745e9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","09dcddc1ee2745e9","false","false","false","Tampa, FL","6 days ago","false"
"Retail Store Manager – FL – Tampa (Central)","CVS Health","Tampa","FL","US","Tampa, FL","CVS Health","Fri, 25 Dec 2015 15:48:14 GMT","Retail Store Manager. Minimum of 1 year experience in a retail management position Preferred Qualifications:....","http://www.indeed.com/viewjob?jk=351e0e7592eaf05b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","351e0e7592eaf05b","false","false","false","Tampa, FL","2 days ago","false"
"Retail Sales Manager","PCS Mobile Solutions, LLC","Tampa","FL","US","Tampa, FL","PCS Mobile Solutions, LLC","Thu, 24 Dec 2015 17:46:40 GMT","Retail Sales Managers:. 1+ year wireless retail supervisory experience. As a Retail Sales Manager, you will receive:....","http://www.indeed.com/viewjob?jk=3a79618802457ae0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","3a79618802457ae0","false","false","false","Tampa, FL","3 days ago","false"
"Retail Planning Coordinator","Ashley Furniture","Tampa","FL","US","Tampa, FL","Indeed","Mon, 14 Dec 2015 21:28:23 GMT","Proficiency in retail math. One year of experience in traditional retail planning. The Retail Planning Coordinator will work a minimum of 40 hours per week....","http://www.indeed.com/viewjob?jk=d186a44f5214fa10&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","d186a44f5214fa10","false","false","true","Tampa, FL","13 days ago","true"
"Retail Associate","Strategic Solutions","Tampa","FL","US","Tampa, FL","Indeed","Mon, 28 Dec 2015 03:03:52 GMT","Retail Sales and Customer Service selling technical products to customers. 2-5 years Retail experience (preferred but not necessary in wireless/electronics or...","http://www.indeed.com/viewjob?jk=312bf5bb7a9eb89a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","312bf5bb7a9eb89a","false","false","true","Tampa, FL","12 hours ago","true"
"Sprint Retail Sales (Part Time)","Sprint","Tampa","FL","US","Tampa, FL","Sprint","Wed, 16 Dec 2015 20:25:24 GMT","A Sprint Retail Consultant. Six months retail sales or related experience. Connecting with our Retail Sales team means you'll:....","http://www.indeed.com/viewjob?jk=825a2e9268c743fc&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","825a2e9268c743fc","false","false","false","Tampa, FL","11 days ago","false"
"Retail Merchandiser - Cosmetic Resets","Match Marketing Group","Tampa","FL","US","Tampa, FL","Indeed","Wed, 09 Dec 2015 15:35:39 GMT","Our Cosmetic Reset teams typically work full week schedules, 8 hours per day and will travel from retail store location to retail store locations for project...","http://www.indeed.com/viewjob?jk=b580df6f09d80da0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","b580df6f09d80da0","false","false","true","Tampa, FL","19 days ago","true"
"Title Insurance Salesperson","Landcastle Title Company","Tampa","FL","US","Tampa, FL","Indeed","Fri, 04 Dec 2015 18:55:37 GMT","Landcastle Title Company has an exciting opportunity for an experienced Title Insurance Sales Rep, Realtor or Mortgage loan officer to be a Tampa area...","http://www.indeed.com/viewjob?jk=95020533d4a206b3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","95020533d4a206b3","false","false","true","Tampa, FL","23 days ago","true"
"Retail Merchandising Stock Associate","Office Depot","Tampa","FL","US","Tampa, FL","Office Depot OfficeMax","Fri, 20 Nov 2015 06:40:58 GMT","Previous retail inventory and/or sales/customer service experience is considered an asset. The Merchandising Stock Associate ensures freight is processed...","http://www.indeed.com/viewjob?jk=9860cd00110e76a5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","9860cd00110e76a5","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Representative","T-Mobile / GP Mobile","Tampa","FL","US","Tampa, FL","Indeed","Tue, 08 Dec 2015 18:58:15 GMT","Sales, Retail, or Customer Service:. Previous retail or customer service-oriented experience required. Retail Sales Representatives are paid a competitive...","http://www.indeed.com/viewjob?jk=85d90f8c667a9bd4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","85d90f8c667a9bd4","false","false","true","Tampa, FL","19 days ago","true"
"Retail Sales Manager In Training","PCS Mobile Solutions, LLC","Tampa","FL","US","Tampa, FL","PCS Mobile Solutions, LLC","Thu, 24 Dec 2015 17:46:43 GMT","Retail, Sales, Manager, In Training, Retail Sales Manager In Training. PCS Mobile Solutions is hiring qualified candidates for the position of Retail Sales...","http://www.indeed.com/viewjob?jk=b038e2b16a32a3af&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","b038e2b16a32a3af","false","false","false","Tampa, FL","3 days ago","false"
"Part Time or Full-Time Customer Service Retail Inventory Supervisor","WIS International","Tampa","FL","US","Tampa, FL","WIS International","Mon, 21 Dec 2015 14:44:00 GMT","Retail, supervisory, inventory and warehouse experience is a plus! Provide world class customer service to both new and existing retail customers....","http://www.indeed.com/viewjob?jk=293f0cf4b8691150&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","293f0cf4b8691150","false","false","false","Tampa, FL","7 days ago","false"
"Retail Sales Associate Bilingual Spanish","T-Mobile","Tampa","FL","US","Tampa, FL","T-Mobile","Tue, 22 Dec 2015 12:58:00 GMT","Bilingual Retail Sales Associate. Customers pay a visit to your retail store location—some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=c07117ebf3ed8071&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","c07117ebf3ed8071","false","false","false","Tampa, FL","6 days ago","false"
"Retail Team Leader - Tampa 0237","adidas Group","Tampa","FL","US","Tampa, FL","adidas Group","Sat, 26 Dec 2015 08:05:35 GMT","Minimum 12 months experience working in a sports/fashion customer &amp; commercial focused retail environment. Applies knowledge of Retail KPIs to make commercial...","http://www.indeed.com/viewjob?jk=59bae089261fb49d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","59bae089261fb49d","false","false","false","Tampa, FL","2 days ago","false"
"Retail Sales Consultant Tampa FL (Hc Fl North Tampa Fl)","AT&T","Tampa","FL","US","Tampa, FL","AT&T","Sun, 20 Dec 2015 18:46:00 GMT","There are retail jobs, and there are retail careers. As a Retail Sales Consultant, you’ll belong to a supportive team in a fast-paced environment....","http://www.indeed.com/viewjob?jk=380c68dbd49a4573&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","380c68dbd49a4573","false","false","false","Tampa, FL","7 days ago","false"
"Full-Time Customer Service Retail Inventory Manager","WIS International","Tampa","FL","US","Tampa, FL","WIS International","Sat, 12 Dec 2015 20:17:00 GMT","Retail, supervisory, inventory and warehouse experience is a plus! Provide world class customer service to both new and existing retail customers....","http://www.indeed.com/viewjob?jk=9af1c1e71ac3610e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","9af1c1e71ac3610e","false","false","false","Tampa, FL","15 days ago","false"
"Retail Sales Associate - Tampa","Total Wine & More","Tampa","FL","US","Tampa, FL","Total Wine & More","Mon, 21 Dec 2015 16:16:43 GMT","As a Retail Sales Associate (Wine Team Member) you:. Have a solid retail sales background, with an emphasis on delivering exceptional customer service....","http://www.indeed.com/viewjob?jk=a639e330dcd7a49f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","a639e330dcd7a49f","false","false","false","Tampa, FL","6 days ago","false"
"Retail Customer Service Advocate QIP","Florida Blue","Tampa","FL","US","Tampa, FL","Florida Blue","Thu, 17 Dec 2015 17:25:34 GMT","1 year face to face consultative experience in a retail environment. Provide support for special events and projects for the general public in the retail center...","http://www.indeed.com/viewjob?jk=d2102abe0177f713&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","d2102abe0177f713","false","false","false","Tampa, FL","10 days ago","false"
"Part Time Retail Sales Consultant Tampa FL (Spruce International)","AT&T","Tampa","FL","US","Tampa, FL","AT&T","Mon, 21 Dec 2015 16:13:00 GMT","There are retail jobs, and there are retail careers. As a Retail Sales Consultant, you’ll belong to a supportive team in a fast-paced environment....","http://www.indeed.com/viewjob?jk=a9312dd6c06dc7f0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","a9312dd6c06dc7f0","false","false","false","Tampa, FL","6 days ago","false"
"Retail Management Internship Program - International Plaza (Tampa, FL)","Nordstrom","Tampa","FL","US","Tampa, FL","Nordstrom","Tue, 01 Dec 2015 16:31:20 GMT","Retail Management Intern. Retail Management Internship Program - International Plaza (Tampa, FL). Are eager to put your retail fashion career on the fast track...","http://www.indeed.com/viewjob?jk=040e3b8065943740&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","040e3b8065943740","false","false","false","Tampa, FL","26 days ago","false"
"Hourly Retail Fitness Sales","Gym Source","Tampa","FL","US","Tampa, FL","Indeed","Mon, 14 Dec 2015 13:53:26 GMT","We are looking for energetic, customer-centric sales professionals who want to work in a dynamic and team-oriented retail sales environment....","http://www.indeed.com/viewjob?jk=013c7f8d359fbefe&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","013c7f8d359fbefe","false","false","true","Tampa, FL","14 days ago","true"
"Retail Mortgage VP Branch Manager","MB Financial Bank","Tampa","FL","US","Tampa, FL","MB Financial Bank","Sun, 27 Dec 2015 06:55:00 GMT","Additional future training may be done through the use of technology and Retail Training team. Responsible for managing the branch team activities in...","http://www.indeed.com/viewjob?jk=ee30e4f9377b2e7b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8u7s50kr9c6","indeed_clk(this, '7166');","ee30e4f9377b2e7b","false","false","false","Tampa, FL","1 day ago","false"
"Retail Project Manager","","Tampa","FL","US","Tampa, FL","NELSON","Fri, 11 Dec 2015 23:44:03 GMT","We are in search of an energetic, organized, and pro-active Retail Project Manager to join our growing team in our Tampa, FL....","http://www.indeed.com/viewjob?jk=ff4102b2ceb425b2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8ud453ordk6","indeed_clk(this, '7617');","ff4102b2ceb425b2","false","false","true","Tampa, FL","16 days ago","false"
