jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Store Key Holder-National","Goodwill Southern California","Los Angeles","CA","US","Los Angeles, CA","Goodwill Southern California","Wed, 16 Dec 2015 06:08:23 GMT","Assists Store Manager in the efficient operation of a retail store; Education &amp; Experience....","http://www.indeed.com/viewjob?jk=1d47e75bd02c5212&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","1d47e75bd02c5212","false","false","false","Los Angeles, CA","12 days ago","false"
"Skateboarding Retail Liaison","HM MEDIA","Los Angeles","CA","US","Los Angeles, CA","Indeed","Wed, 04 Nov 2015 04:12:03 GMT","As a Skateboarding Retail Liaison you will work within the skateboarding industry speaking and building relationships with our retail network....","http://www.indeed.com/viewjob?jk=7b80405d33cf97ea&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","7b80405d33cf97ea","false","false","true","Los Angeles, CA","30+ days ago","true"
"Retail Store Key Holder - Beverly/Fairfax","Goodwill Southern California","Los Angeles","CA","US","Los Angeles, CA","Goodwill Southern California","Fri, 25 Dec 2015 06:36:00 GMT","Retail Store Key Holder, assists Store Manager in the efficient operation of a retail store; Min 1 year of retail store experience required....","http://www.indeed.com/viewjob?jk=ab0a7b5b5c3f53fd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","ab0a7b5b5c3f53fd","false","false","false","Los Angeles, CA","3 days ago","false"
"Home Depot Retail Associate (LA)","American Residential Services LLC","Los Angeles","CA","US","Los Angeles, CA","American Residential Services LLC","Tue, 08 Dec 2015 20:53:29 GMT","Travels to retail outlet and performs independently. Represents the Company as a marketing agent of products and services at a major retail outlet by providing...","http://www.indeed.com/viewjob?jk=29991b0786133462&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","29991b0786133462","false","false","false","Los Angeles, CA","19 days ago","false"
"Retail Sales Specialist","Curacao","Los Angeles","CA","US","Los Angeles, CA","Curacao","Fri, 04 Dec 2015 06:11:28 GMT","Retail Associates act in full compliance with all policies, processes and directions. Flexible schedule/ability to accommodate retail schedule which includes...","http://www.indeed.com/viewjob?jk=e702130f787dd440&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","e702130f787dd440","false","false","false","Los Angeles, CA","24 days ago","false"
"Retail: Become a Liability Claims Adjuster!","Farmers Insurance Group","Los Angeles","CA","US","Los Angeles, CA","Farmers Insurance Group","Thu, 19 Nov 2015 17:35:40 GMT","Farmers is looking for a Liability Claims Adjuster. Are you looking for the kind of job that allows you to have a direct impact on management level outcomes?","http://www.indeed.com/viewjob?jk=344aa67fc7d33d0f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","344aa67fc7d33d0f","false","false","false","Los Angeles, CA 90079","30+ days ago","false"
"Marketing Manager-Regional Retail Lead","Jones Lang LaSalle","Los Angeles","CA","US","Los Angeles, CA","Jones Lang LaSalle","Tue, 15 Dec 2015 21:26:24 GMT","Must possess solid understanding of all retail property-types and also the retail real estate industry as a whole, including third party retail management,...","http://www.indeed.com/viewjob?jk=6f2c6879f8c10473&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","6f2c6879f8c10473","false","false","false","Los Angeles, CA 90071","12 days ago","false"
"Retail Customer Service - Full-Time","Ashley Furniture HomeStore","Los Angeles","CA","US","Los Angeles, CA","Ashley Furniture HomeStore","Sun, 20 Dec 2015 11:00:22 GMT","Product assortments to retail partners in 123 countries. Help us help our customers realize their dreams of a....","http://www.indeed.com/viewjob?jk=012955a39572d7d2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","012955a39572d7d2","false","false","false","Los Angeles, CA 90015","8 days ago","false"
"Lucky Brand #2500: Seasonal Retail Career Opportunities - Los Angeles, CA","Lucky Brand Jeans","Los Angeles","CA","US","Los Angeles, CA","Lucky Brand Jeans","Tue, 10 Nov 2015 18:22:56 GMT","The brand also produces apparel, shoes, accessories and jewelry for men and women that are sold at 248 retail stores (and counting) within the U.S., high-end...","http://www.indeed.com/viewjob?jk=c09c02d808771101&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","c09c02d808771101","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail: Become an APD Claims Adjuster!","Farmers Insurance Group","Los Angeles","CA","US","Los Angeles, CA","Farmers Insurance Group","Thu, 19 Nov 2015 17:35:40 GMT","Farmers is looking for an Auto Physical Damage (APD) Claims Adjuster. As an APD Claims Adjuster, you’ll spend a lot of time outside of the office – driving to","http://www.indeed.com/viewjob?jk=d87732a8ae1945a6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","d87732a8ae1945a6","false","false","false","Los Angeles, CA 90079","30+ days ago","false"
"Operations/Retail Marketing Manager - Multi Services","Sodexo","Los Angeles","CA","US","Los Angeles, CA","Sodexo","Sat, 12 Dec 2015 12:47:48 GMT","Oversight of over high volume retail sales revenues between 3 retail outlets. The Operations/Retail Marketing Manager – Multi Services will be responsible for...","http://www.indeed.com/viewjob?jk=fd3ddacb3f032c24&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","fd3ddacb3f032c24","false","false","false","Los Angeles, CA","16 days ago","false"
"Retail Store Shift Supervisor","CVS Health","Los Angeles","CA","US","Los Angeles, CA","CVS Health","Wed, 18 Nov 2015 15:47:54 GMT","Hourly Retail, Retail Store Manager. Previous retail experience Education:. As the nation’s largest pharmacy health care provider, we offer a wide range of...","http://www.indeed.com/viewjob?jk=ad4ae7ac7ec89924&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","ad4ae7ac7ec89924","false","false","false","Los Angeles, CA","30+ days ago","false"
"PROPERTY MANAGEMENT: Leasing Director, Retail","CIM Group","Los Angeles","CA","US","Los Angeles, CA","CIM Group","Wed, 25 Nov 2015 06:36:45 GMT","Within retail property portfolio and with corporate divisions. Minimum of 5 years’ experience in retail leasing of shopping centers....","http://www.indeed.com/viewjob?jk=aa27de6501f14c90&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","aa27de6501f14c90","false","false","false","Los Angeles, CA","30+ days ago","false"
"RETAIL REP-PT","CROSSMARK","Los Angeles","CA","US","Los Angeles, CA","Crossmark","Tue, 24 Nov 2015 23:56:53 GMT","Executes retail merchandising tasks as scheduled. Prior retail experience is preferred, but not required....","http://www.indeed.com/viewjob?jk=c13e92f9fe1a180b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","c13e92f9fe1a180b","false","false","false","Los Angeles, CA","30+ days ago","false"
"Marketing Manager, Retail and Events","Found Animals Foundation","Los Angeles","CA","US","Los Angeles, CA","Indeed","Tue, 08 Dec 2015 22:54:46 GMT","_Develop retail marketing strategy_. Develop new and innovative strategies for retail customer satisfaction/retention....","http://www.indeed.com/viewjob?jk=ed7e5406e843a74d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","ed7e5406e843a74d","false","false","true","Los Angeles, CA","19 days ago","true"
"Retail Sales Associate","PPG Architectural Coatings N.A.","Los Angeles","CA","US","Los Angeles, CA","PPG Industries","Thu, 03 Dec 2015 00:44:46 GMT","Retail Sales Associate. With over 900 retail centers in North America, we continue to grow. As a Retail Sales Associate, you will be responsible for providing...","http://www.indeed.com/viewjob?jk=3c5a644f554b5120&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","3c5a644f554b5120","false","false","false","Los Angeles, CA","25 days ago","false"
"Home Depot Retail Associate (LA)","Aksarben ARS Heating Air and Plumbing","Los Angeles","CA","US","Los Angeles, CA","Aksarben ARS Heating Air and Plumbing","Tue, 08 Dec 2015 17:21:39 GMT","Travels to retail outlet and performs independently. Represents the Company as a marketing agent of products and services at a major retail outlet by providing...","http://www.indeed.com/viewjob?jk=120cd65aec8116ae&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","120cd65aec8116ae","false","false","false","Los Angeles, CA","19 days ago","false"
"Retail Shop Associates Westwood","Equinox","Los Angeles","CA","US","Los Angeles, CA","Equinox","Sat, 26 Dec 2015 06:59:00 GMT","Preferably in retail. Retail Shop Associates - Westwood. Be available to work a varied schedule, based on the needs of our unique retail business....","http://www.indeed.com/viewjob?jk=ebee2de7c0e30494&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","ebee2de7c0e30494","false","false","false","Los Angeles, CA","2 days ago","false"
"Area Retail Manager-Louisiana","Red Wing Shoe Company Inc","Los Angeles","CA","US","Los Angeles, CA","Red Wing Shoe Company Inc","Wed, 18 Nov 2015 22:37:44 GMT","Retail store or Industrial Center. Responsible for training of sales related and business operations for retail store and industrial center personnel within the...","http://www.indeed.com/viewjob?jk=a3b784a67f25e5ec&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","a3b784a67f25e5ec","false","false","false","Los Angeles, CA","30+ days ago","false"
"Marketing Brand Mgr/PREMIER RETAIL SECTOR/HIGHLY REGARDED Co.","ACT-1","Los Angeles","CA","US","Los Angeles, CA","Act 1","Thu, 17 Dec 2015 11:16:10 GMT","As the selected individual you will have the autonomy to assist with the development of Marketing Plans, New Products and Promotions to increase revenue in...","http://www.indeed.com/viewjob?jk=378ede207795a8bd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","378ede207795a8bd","false","false","false","Los Angeles, CA 90071","11 days ago","false"
"Assistant Store Manager - Retail Sales / Customer Service -Los Angeles","Extra Space Storage","Los Angeles","CA","US","Los Angeles, CA","Extra Space Storage","Thu, 03 Dec 2015 07:04:48 GMT","Great retail sales environment without the retail hours! It is retail, so you will get the chance to sell/upsell high quality retail merchandise such as boxes,...","http://www.indeed.com/viewjob?jk=ae2e9486d2ad936b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","ae2e9486d2ad936b","false","false","false","Los Angeles, CA","25 days ago","false"
"Retail District Sales Manager","Skechers","Los Angeles","CA","US","Los Angeles, CA","Skechers","Wed, 02 Dec 2015 04:05:53 GMT","A solid understanding of best practices in the retail industry. Three (3) to five (5) years of previous multi-store/multi-state sales management experience...","http://www.indeed.com/viewjob?jk=99e4ba1eef51612b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","99e4ba1eef51612b","false","false","false","Los Angeles, CA","26 days ago","false"
"Retail Associate Los Angeles Ca","Ross Stores","Los Angeles","CA","US","Los Angeles, CA","Ross Stores","Wed, 04 Nov 2015 11:35:00 GMT","Ability to perform basic mathematical calculations commonly used in retail environments. The Retail Associate is responsible for ensuring our customers have a...","http://www.indeed.com/viewjob?jk=7df75b4f282460c6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","7df75b4f282460c6","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Manager","Clifton's Cafeteria","Los Angeles","CA","US","Los Angeles, CA","Indeed","Tue, 10 Nov 2015 21:46:30 GMT","Seeking a candidate with strong retail background who can launch our retail space in a bustling, restaurant environment....","http://www.indeed.com/viewjob?jk=cd83cd16e5436fd0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","cd83cd16e5436fd0","false","false","true","Los Angeles, CA","30+ days ago","true"
"Retail Merchandiser- Part Time","Acosta Sales and Marketing","Los Angeles","CA","US","Los Angeles, CA","Indeed","Tue, 03 Nov 2015 21:25:24 GMT","1 year retail merchandising/customer service:. Must be available to work part time At least 1 year of Customer Service, sales, retail or reset responsibility...","http://www.indeed.com/viewjob?jk=c073729576b7205d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","c073729576b7205d","false","false","true","Los Angeles, CA","30+ days ago","true"
"Retail Sales Manager","My Wireless (AT&T National Authorized Retailer)","Los Angeles","CA","US","Los Angeles, CA","Indeed","Mon, 09 Nov 2015 07:20:09 GMT","As a Retail Sales Manager you will get an opportunity to:. My Wireless a National Authorized Retailer of AT&amp;T is seeking a retail sales manager for our Vermont...","http://www.indeed.com/viewjob?jk=cd53871c6e4fd4a4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","cd53871c6e4fd4a4","false","false","true","Los Angeles, CA","30+ days ago","true"
"Senior Retail Property Manager","The Decurion Corporation","Los Angeles","CA","US","Los Angeles, CA","The Decurion Corporation","Thu, 05 Nov 2015 03:10:41 GMT","Minimum of 5-7 years prior commercial / retail (residential not applicable) real estate experience as a Property Manager required....","http://www.indeed.com/viewjob?jk=64446dd54a745de0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","64446dd54a745de0","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Cashier/Customer Service","Hollywood Suits","Los Angeles","CA","US","Los Angeles, CA","Indeed","Mon, 26 Oct 2015 23:03:51 GMT","Previous retail experience a plus. Candidates with a consistent background in retail are preferred.*. You must be friendly, detail oriented, energetic, have a...","http://www.indeed.com/viewjob?jk=45d3311512ce3548&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","45d3311512ce3548","false","false","true","Los Angeles, CA","30+ days ago","true"
"Manager HR Retail - West Coast","adidas Group","Los Angeles","CA","US","Los Angeles, CA","adidas Group","Sat, 21 Nov 2015 00:18:06 GMT","High degree of understanding in retail sales drivers, financial reports and retail business acumen. Prior experience working with Retail;...","http://www.indeed.com/viewjob?jk=1434612db288b6b9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","1434612db288b6b9","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Associate General Manager - Citadel 202","adidas Group","Los Angeles","CA","US","Los Angeles, CA","adidas Group","Thu, 05 Nov 2015 23:33:15 GMT","Positively communicates and actively demonstrates the Brand Values and NAM Retail Mission. 4 year college or university degree in business, retail management,...","http://www.indeed.com/viewjob?jk=1c107db8c01121a4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","1c107db8c01121a4","false","false","false","Los Angeles, CA","30+ days ago","false"
"Senior Designer for Theatrical, Home Entertainment & Retail displays.","Drissi Advertising, Inc","Los Angeles","CA","US","Los Angeles, CA","Indeed","Thu, 17 Dec 2015 18:08:18 GMT","Senior Designer for Theatrical, Home Entertainment &amp; Retail displays:. We're an innovative design, prototyping, engineering and manufacturing company...","http://www.indeed.com/viewjob?jk=f751e724fe3e6fbe&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","f751e724fe3e6fbe","false","false","true","Los Angeles, CA","10 days ago","true"
"Retail Store Operations Intern 2016 (Graduate Level)","TOMS Shoes","Los Angeles","CA","US","Los Angeles, CA","TOMS Shoes","Thu, 19 Nov 2015 21:01:33 GMT","TOMS is seeking a Master's student to serve as the Retail Store Operations Intern. The Intern will create a center of excellence as TOMS pens its Global Retail...","http://www.indeed.com/viewjob?jk=7fc88497862dbfea&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9cR5ZgHOhGpYz6UGQ0lddoAep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80l450oq92e","indeed_clk(this, '7105');","7fc88497862dbfea","false","false","false","Los Angeles, CA","30+ days ago","false"
